ID,ObsType,ObsID,Latitude,Longitude,Elevation(m),LocalDate,LocalTime,UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,Constellation,SkyComment,LocationComment,Country
86311,GAN,7146,41.3915,-75.6749,222.05,2012-03-17,22:15,2012-03-18,02:15,2,,,"clear","Orion","","streetlight to left.  Porch and security lights on","United States - Pennsylvania"
86312,SQM,7147,36.5248,-91.5368,157.28,2012-03-17,21:38,2012-03-18,02:38,2,19.68,5466,"clear","Orion","clear sky with on obstructions within the area except fot street lights.","Local city park located in an urban area.  Street light were on at the park as well as surrounding areas.","United States - Missouri"
86313,SQM,7148,36.5245,-91.5298,176.27,2012-03-17,21:43,2012-03-18,02:43,3,20.23,5466,"clear","Orion","clear sky.","Open field located behind Thayer High School.  Some lights were on behind the school making it a little brighter.","United States - Missouri"
86314,GAN,7149,36.3659,-94.2869,387.93,2012-03-17,22:00,2012-03-18,03:00,3,,,"clear","Orion","The star was west of my house and had a clear sky. Some sky light.","Some trees and structures.  Suburban. Some street lights about 3.","United States - Arkansas"
86315,GAN,7150,35.0566,128.965,112.5,2012-03-17,23:16,2012-03-17,14:16,1,,,"1/2 of sky","Orion","Today's weather is not so good, So   there are many cloud than yesterday.  So I can't find out this Orion constellaion, But two stars of Orion is appear in the sky. But also there are not so much, just a little. I expect tomorrow!","This place is near by the beach. But here lots of factoried in here. So the sky is not clear so much.","South Korea"
86316,GAN,7151,35.268,129.083,139.34,2012-03-14,20:10,2012-03-14,11:10,1,,,"1/2 of sky","Orion","There was msny clouds in thr sky.","The place I observed locates under the mountain. Streetlights which stand around this area use LED bulb.","South Korea"
86317,GAN,7152,35.2046,129.011,93.57,2012-03-17,22:16,2012-03-17,13:16,-9999,,,"over 1/2 of sky","Orion","clouds-too cloudy  rainy","suburban  2 streetlights","South Korea"
86318,GAN,7153,32.2778,-95.2706,180.02,2012-03-17,22:19,2012-03-18,03:19,4,,,"clear","Orion","Clear. I believe I was very lucky to go stargazing tonight!","Rural, no streetlights or other lights. We stopped at an unlit portion of the road.","United States - Texas"
86319,GAN,7154,35.2639,129.083,120.43,2012-03-14,21:43,2012-03-14,12:43,1,,,"clear","Orion","Sky is clear.","Busan Science High School  in Korea","South Korea"
86320,SQM,7155,35.105,129.03,44.72,2012-03-17,22:48,2012-03-17,13:48,1,14.94,,"over 1/2 of sky","Orion","Haze and stratus in all sky.","This location is  far from the  main street so the light pollution effect much in here.    And the streetlights are well defined.    But today's  weather condition is not good.","South Korea"
86321,GAN,7156,42.4925,-91.4647,286.72,2012-03-17,22:44,2012-03-18,03:44,4,,,"clear","Orion","","Urban","United States - Iowa"
86322,GAN,7157,32.4668,-100.023,572.31,2012-03-17,22:41,2012-03-18,03:41,-9999,,,"over 1/2 of sky","Leo","The sky is very cloudy. I can see very few stars at all. When on a clear night I can make out most of the stars","Edge of small town. Next to high school parking lot. Three other streetlights.","United States - Texas"
86323,GAN,7158,35.264,129.082,133.97,2012-03-14,21:49,2012-03-14,12:49,1,,,"clear","Orion","Haze is on the sky very thin.","Our School is located in suburban, so light pollution is not much, but today light pollution is so strong from the south and east.    Streetlights are not near.","South Korea"
86324,GAN,7159,40.9545,-85.1262,245.39,2012-03-17,22:19,2012-03-18,02:19,3,,,"1/2 of sky","Orion","Large clouds, light dome in the east, heat lightning from the west","Located away from the city, and a few minutes away from the nearest road. Not to many streetlights or houses in the neighborhood, lots of open area and a few small woodsy areas.","United States - Indiana"
86325,GAN,7160,32.3263,-96.6136,155.54,2012-03-17,23:03,2012-03-18,04:03,5,,,"1/4 of sky","Orion","Sparce clouds, slightly less than clear skys.","Urban setting, back yard.  Street lights Approx. 300' to the north.","United States - Texas"
86326,GAN,7161,42.9794,-81.2461,243.83,2012-03-18,00:00,2012-03-18,04:00,3,,,"clear","Orion","clear sky, no haze, no clouds","suburban , few porchlights","Canada"
86327,SQM,7163,32.2086,-110.902,771.91,2012-03-17,21:13,2012-03-18,04:13,3,16.35,,"over 1/2 of sky","Orion","Clouds, sky glow","Suburban, porch lights","United States - Arizona"
86328,GAN,7164,32.2886,-96.4648,125.54,2012-03-17,22:50,2012-03-18,03:50,4,,,"1/4 of sky","Orion","a few clouds , sky to the north has a pink glow to it.","Rural area, a few security lights 1/2 mile away.","United States - Texas"
86329,GAN,7165,37.1219,-79.0994,212.24,2012-03-17,23:55,2012-03-18,03:55,-9999,,,"over 1/2 of sky","Orion","Very cloudy tonight. Hard to see anything at all.","One porchlight from the view I had.","United States - Virginia"
86330,GAN,7166,32.4758,-86.4145,114.85,2012-03-17,23:57,2012-03-18,04:57,-9999,,,"over 1/2 of sky","Orion","Very cloudy tonight. Hard to see anything at all.","One porchlight from the view I had.","United States - Alabama"
86331,GAN,7167,27.5076,-82.5068,2.37,2012-03-18,21:55,2012-03-19,01:55,2,,,"clear","Orion","There was no clouds.  From what i looked at there was no clouds in the sky.   Direction was North.","Bradenton Florida was the location.","United States - Florida"
86332,GAN,7168,39.6911,-104.702,1710.46,2012-03-17,23:04,2012-03-18,05:04,4,,,"1/4 of sky","Orion","Very clear but some clouds in the sky.","cca101GAN   Rural, No street lights","United States - Colorado"
86333,GAN,7169,43.0719,-89.3356,262.65,2012-03-17,23:35,2012-03-18,04:35,1,,,"clear","Orion","hazy","Across from Capitol. A lot of light pollution.","United States - Wisconsin"
86334,GAN,7170,39.8238,-105.161,1683.64,2012-03-17,23:00,2012-03-18,05:00,-9999,,,"over 1/2 of sky","Orion","It was extremely cloudy so the vision wasn't very good.","It's kinda a suburb so normally the sky view isn't too bad. However, it was really cloudy.","United States - Colorado"
86335,SQM,7171,32.5805,-110.849,1189.02,2012-03-17,22:00,2012-03-18,05:00,1,19.78,5452,"over 1/2 of sky","Orion","","","United States - Arizona"
86336,GAN,7172,35.2637,129.082,131.47,2012-03-16,21:30,2012-03-16,12:30,-9999,,,"over 1/2 of sky","Orion","It rains hear so Sky is covered of  clouds more than 1/2 of the sky.","Busan Science School, Guseo-dong,Geumjeong-gu,Busan, Korea","South Korea"
86337,GAN,7176,35.15,129.031,57.15,2012-03-17,21:18,2012-03-17,12:18,-9999,,,"over 1/2 of sky","Orion","It rained, so there were lots of clouds. It was almost hard to see stars. Clouds covered all the sky","My location is near downtown so there are lots of street lights, building lights and neon lights","South Korea"
86338,GAN,7177,42.7374,-91.5488,354.43,2012-03-18,00:00,2012-03-18,05:00,5,,,"clear","Orion","A little humid and hazy","Rural, temp is 60 degrees,1yardlight50 yards away","United States - Iowa"
86339,SQM,7178,41.8391,-71.3991,62.79,2012-03-17,20:15,2012-03-18,00:15,3,17.66,2267,"clear","Orion","Sky was clear at this time.","This is Ladd Observatory on Brown University Providence campus. It is an urban location with much light pollution.","United States - Rhode Island"
86340,SQM,7179,41.817,-71.3895,2.03,2012-03-17,20:25,2012-03-18,00:25,2,17.64,2267,"clear","Orion","Sky was clear","This is an urban park on the coast with street lights and a massively light emitting bridge near by. A lot of light is also reflected off the water from city.","United States - Rhode Island"
86341,GAN,7180,-36.8208,144.224,286,2012-03-17,21:15,2012-03-17,10:15,6,,,"clear","Crux","Very good seeing, sky glow notwithstanding. Dark, cool, clear, dry conditions.","Crusoe Reservoir, lower dam wall road, no artificial lights, sky glow from Melbourne, Castlemaine and Bendigo. Good horizon all round.","Australia"
86342,SQM,7181,41.4889,-71.3832,0.89,2012-03-17,21:30,2012-03-18,01:30,5,19.42,2267,"clear","Orion","Sky was hazy, some early spring fog was starting to role in.","This is a small land bridge that connects the southern side of Jamestown island to the Northern side. This spot had one street light and minimal reflection off the ocean.","United States - Rhode Island"
86343,SQM,7182,41.4494,-71.3992,8.98,2012-03-17,21:40,2012-03-18,01:40,5,19.8,2267,"clear","Orion","The sky had heavy haze or light fog coming off the ocean. The sky was very visible but Venus had a small halo.","Very southern most tip of Jamestown Island. No lights except for light house. The light houses light was quite visible due to light fog.","United States - Rhode Island"
86344,GAN,7183,-36.821,144.224,286,2012-03-18,21:15,2012-03-18,10:15,6,,,"clear","Crux","Very good seeing. Sky glow affected Crux but not Orion. Generally cool, clear, light breeze, dark conditions.","Crusoe reservoir lower dam wall road. No artificial lights. Sky glow from Melbourne, Castlemaine and Bendigo.","Australia"
86345,GAN,7184,35.2633,129.083,114.74,2012-03-13,21:38,2012-03-13,12:38,3,,,"1/4 of sky","Orion","Not a 1/4 of sky cloudy, but almost.","urban, but wide field on the mountain.   there's some light sources from near apartments and other bulidings. there's fourstreetlight and vending machines, but it not problem to observe.","South Korea"
86346,SQM,7185,41.5729,-71.3694,0.46,2012-03-17,22:00,2012-03-18,02:00,4,19.31,2267,"1/4 of sky","Orion","Some mild haze and wispy cirrus clouds.","This location is close to the North most point on Jamestown Island. Here there is little to no reflection of artificial light off the ocean. There was a street light here... dunno why. Also , there were residential lights that were ridiculous. Such a shame.","United States - Rhode Island"
86347,GAN,7186,-36.8207,144.224,286,2012-03-17,00:00,2012-03-16,13:00,6,,,"clear","Crux","Very good seeing. Sky glow had a small affect Crux but not Orion. General conditions were cool, light breeze, clear, dark.","Crusoe reservoir lower dam wall road. No artificial lighing. Sky glow from Melbourne (s'east), Castlemaine (south) and Bendigo (north).","Australia"
86348,SQM,7187,41.4461,-71.4888,14.63,2012-03-17,22:30,2012-03-18,02:30,4,19.21,2267,"clear","Orion","Sky was clear. Light domes in all directions.","This is Old Mountain Field in Wakefield, RI. The big sports lighting were off but 4-5 metal halide lights were on in the parking area to the north east of my location.","United States - Rhode Island"
86349,GAN,7188,35.2633,129.083,114.74,2012-03-14,20:10,2012-03-14,11:10,2,,,"clear","Orion","no clouds in the sky.  very clear day","urban,  not many lights  very close to mountain","South Korea"
86350,GAN,7189,-34.6166,-58.5282,30.79,2012-03-18,23:00,2012-03-19,02:00,2,,,"clear","Orion","No wind at all.  No cluds above.  Everything is quite.  Stars can be seen up in the sky.","Suburban place.  There are 3 on Victor Hugo St.  and More than 10 on Beiro St.  More Trees than streetlights.","Argentina"
86351,GAN,7190,-36.8204,144.224,286,2012-03-17,21:15,2012-03-17,10:15,6,,,"clear","Crux","Very good seeing. General conditions were cool, clear, dark, a light breeze.","Crusoe reservoir, lower dam wall road. No artificial lights. Sky glow from Melbourne (s'east), Castlemaine (south) and Bendigo (north).","Australia"
86352,GAN,7191,35.0535,128.962,94.48,2012-03-17,21:05,2012-03-17,12:05,-9999,,,"over 1/2 of sky","Orion","So many clouds on the sky. We can not see the constellation Orion","There are several lights around the location. The location is in the middle of a big neighborhood so all the street lights and house lights are polluting the air making it more difficult to see the stars.","South Korea"
86353,SQM,7192,41.4866,-71.5243,69.42,2012-03-17,22:45,2012-03-18,02:45,4,18.97,2267,"clear","Leo","Sky was clear. To many artificial light sources around me to count.","University of Rhode Island at darkest spot near the on campus planetarium. This campus is BRIGHT!","United States - Rhode Island"
86354,GAN,7193,-36.8215,144.224,287.06,2012-03-17,21:15,2012-03-17,10:15,5,,,"clear","Crux","Very good seeing but Melbourne sky glow affected Crux. General conditions were cool, clear, dark, a little breeze.","Crusoe reservoir, lower dam wall road. No artificial lighting. Sky glow from Melbourne (s'east), Castlemaine (south) and Bendigo (north).","Australia"
86355,GAN,7194,35.2633,129.083,114.74,2012-03-15,20:10,2012-03-15,11:10,1,,,"1/4 of sky","Orion","haze  sky is very opaque","urban,  not many lights  very close to mountain","South Korea"
86356,GAN,7195,35.2633,129.083,114.74,2012-03-13,20:10,2012-03-13,11:10,2,,,"clear","Orion","very clear day  no clouds in the sky","urban  not many lights  close to mountain","South Korea"
86357,SQM,7196,41.3673,-71.6634,4.58,2012-03-17,23:20,2012-03-18,03:20,6,20.83,2267,"1/4 of sky","Leo","Some cirrus clouds to the North and some moderate haze or light fog. Minor light domes spotted to the West and North. Regardless, these skies where stunning! This was the darkest spot I visited tonight and I covered most of RI. If your looking for a dark spot to observe, this is absolutely it!","Ninigret Park in Charlestown, RI. Where the Frosty Drew Observatory is located. This site was remarkably dark with a stunning starscape. A couple astronomers were at observatory and I spent some time looking through their telescopes. What a site!","United States - Rhode Island"
86358,GAN,7197,35.2633,129.083,114.74,2012-03-14,20:10,2012-03-14,11:10,1,,,"1/4 of sky","Orion","sky is very opaque  not many cloud  it seems like haze","urban  not many lights  close to mountain","South Korea"
86359,SQM,7198,41.3091,-71.8571,9.27,2012-03-17,23:59,2012-03-18,03:59,6,20.46,2267,"clear","Leo","Very dark and crystal clear. If not for the many street lights and obnoxious business lighting, this would be a great observation spot.","This spot had many street lights and residential lighting, yet the skies were remarkably dark here. Probably because I was almost surrounded by ocean.","United States - Rhode Island"
86360,GAN,7199,35.2633,129.082,128.9,2012-03-15,20:10,2012-03-15,11:10,-9999,,,"1/2 of sky","Orion","many clouds like cumulous  we cannot see the stars","urban  not many lights  close to mountain","South Korea"
86361,GAN,7200,35.2633,129.082,128.9,2012-03-16,20:10,2012-03-16,11:10,-9999,,,"over 1/2 of sky","Orion","many clouds  it rained all day.","urban  not many lights  close to mountain","South Korea"
86362,SQM,7201,41.6736,-71.4423,2.06,2012-03-17,00:00,2012-03-17,04:00,4,19.2,2267,"1/4 of sky","Orion","Sky had some haze on southern horizon. Light domes in all directions.","This spot is very suburban with business, residential, street, and marine lighting. Extreme amounts of artificial light reflecting off bay.","United States - Rhode Island"
86363,GAN,7202,-31.672,115.716,22.16,2012-03-17,00:00,2012-03-16,16:00,4,,,"clear","Orion","","A lot of street lights at the front of the property, and bright security lights at the old folks vilage ovet the back fence","Australia"
86364,GAN,7203,35.1659,129.051,27.43,2012-03-17,20:10,2012-03-17,11:10,-9999,,,"1/4 of sky","Orion","there are not many clouds  but a little gloomy","urban  there are many lights  many buildings and cars","South Korea"
86365,GAN,7204,48.5905,17.829,160.32,2012-03-17,20:30,2012-03-17,19:30,4,,,"clear","Orion","","","Slovakia"
86366,GAN,7205,50.3676,8.21846,213.13,2012-03-13,00:00,2012-03-12,23:00,-9999,,,"over 1/2 of sky","Orion","","","Germany"
86367,GAN,7206,53.0613,19.4167,114.19,2012-03-17,21:53,2012-03-17,20:53,1,,,"clear","Orion","","Astrobaza Rypin","Poland"
86368,GAN,7207,53.0733,19.4041,87.76,2012-03-17,21:43,2012-03-17,20:43,1,,,"clear","Orion","","Astrobaza Rypin","Poland"
86369,GAN,7208,41.144,22.5009,62.69,2012-03-17,20:10,2012-03-17,19:10,4,,,"clear","Orion","","urban location","Macedonia (FYROM)"
86370,GAN,7209,53.0583,19.416,109,2012-03-17,22:00,2012-03-17,21:00,1,,,"clear","Orion","","Astrobaza Rypin","Poland"
86371,GAN,7210,53.0583,19.4214,116.58,2012-03-17,21:55,2012-03-17,20:55,1,,,"clear","Orion","","Astrobaza Rypin","Poland"
86372,GAN,7211,53.072,19.4149,115.29,2012-03-17,21:30,2012-03-17,20:30,-9999,,,"clear","Orion","","Astrobaza Rypin","Poland"
86373,GAN,7212,53.0749,19.4222,120.22,2012-03-17,20:00,2012-03-17,19:00,3,,,"clear","Orion","","Astrobaza Rypin","Poland"
86374,GAN,7213,53.0578,19.4342,118.02,2012-03-17,21:14,2012-03-17,20:14,3,,,"clear","Orion","","Astrobaza Rypin","Poland"
86375,GAN,7214,53.0523,19.4351,119,2012-03-17,21:35,2012-03-17,20:35,3,,,"clear","Orion","","Astrobaza Rypin","Poland"
86376,GAN,7215,53.0476,19.3679,118.02,2012-03-17,23:10,2012-03-17,22:10,4,,,"clear","Orion","","Astrobaza Rypin","Poland"
86377,GAN,7216,35.2638,129.085,100.63,2012-03-13,21:45,2012-03-13,12:45,1,,,"over 1/2 of sky","Orion","The sky is filled with stratus. It is so difficult to see the stars in the sky.","on the playground in my school","South Korea"
86378,GAN,7217,35.2639,129.083,120.43,2012-03-15,21:40,2012-03-15,12:40,1,,,"1/2 of sky","Orion","There is some clouds","It is on hill. Here are lots trees.","South Korea"
86379,GAN,7218,45.6524,5.91309,279.82,2012-03-17,20:20,2012-03-17,19:20,3,,,"clear","Orion","","","France"
86380,SQM,7219,46.3261,4.90719,191.23,2012-03-17,21:20,2012-03-17,20:20,4,20.15,1944,"clear","Leo","","suburban","France"
86381,GAN,7220,41.937,25.563,200.47,2012-03-17,22:25,2012-03-17,20:25,3,,,"1/4 of sky","Orion","","astronomical observatory, haskovo","Bulgaria"
86382,GAN,7222,46.1735,21.309,108.52,2012-03-16,20:53,2012-03-16,18:53,4,,,"clear","Orion","The sky was clear, except for the skyline where the citylights were preventing me from viewing the sky.","I made the observation in my urban yard. I had no trees or buildings that would prevent me from viewing the sky.   My name is Bogdan George Raoul and i am a student at ""Sabin Dragoi"" Highschool of Arts, Arad Romania.","Romania"
86383,GAN,7223,46.1735,21.309,108.52,2012-03-17,21:18,2012-03-17,19:18,2,,,"clear","Orion","","I made the observation in a urban zone. In the vicinity where no trees that would prevent me from viewing the sky.  I am Bogdan George Raoul, student at ""Sabin Dragoi"" Highschool of Arts, Arad Romania.","Romania"
86384,GAN,7224,48.7145,2.24575,85.53,2012-03-16,21:00,2012-03-16,20:00,4,,,"clear","Orion","","","France"
86385,GAN,7225,35.1172,128.961,5.01,2012-03-17,23:43,2012-03-17,14:43,-9999,,,"over 1/2 of sky","Orion","It rained for a few days. So after the rain stops, I saw the sky. But still many clouds covered the sky, and I could see few stars that shine dimly.","There are two signboards and some street lamps around here. There are many trees, but they are too small.","South Korea"
86386,GAN,7226,39.9901,-105.32,2247.93,2012-03-16,21:34,2012-03-17,03:34,5,,,"clear","Orion","clouds on horizon; unobstructed","beautiful","United States - Colorado"
86387,SQM,7227,35.1609,129.035,43.94,2012-03-18,18:42,2012-03-18,09:42,-9999,13.94,,"over 1/2 of sky","Orion","It was so cloudy. I cannot see any stars.   I think cloud type is  nimbostratus.","I observed the sky at the apartment. approximately 8 streetlights near my location. and there are a lot of trees near apartment.","South Korea"
86388,GAN,7228,49.3866,8.80228,160.17,2012-03-17,20:12,2012-03-17,19:12,4,,,"clear","Orion","","","Germany"
86389,SQM,7229,60.3158,25.049,31.31,2012-03-14,21:00,2012-03-14,19:00,4,18.3,,"clear","Orion","Clear skies. SQM reading taken from zenith.","Suburban lication with light pollution all around. Snow depth ~51 cm.","Finland"
86390,GAN,7230,46.1453,23.4795,329.02,2012-03-17,22:50,2012-03-17,20:50,6,,,"clear","Leo","","","Romania"
86391,GAN,7231,52.4281,16.9097,77.31,2012-03-17,00:00,2012-03-16,23:00,3,,,"clear","Orion","","","Poland"
86393,GAN,7233,35.1727,129.184,60.08,2012-03-17,23:45,2012-03-17,14:45,1,,,"over 1/2 of sky","Orion","clouds - covering all the sky  sky glow in east and north direction  raining 1 hour ago  very humid","urban, many street lights and house lights, tall apartment in vicinity","South Korea"
86394,GAN,7234,35.2639,129.083,120.43,2012-03-13,23:25,2012-03-13,14:25,3,,,"1/4 of sky","Orion","Some clouds.","urban,some streetlights,","South Korea"
86395,GAN,7235,35.264,129.083,121.48,2012-03-14,23:30,2012-03-14,14:30,1,,,"1/4 of sky","Orion","some clouds.","urban, some streetlights.","South Korea"
86396,GAN,7236,35.1708,129.134,6.02,2012-03-18,20:03,2012-03-18,11:03,-9999,,,"over 1/2 of sky","Orion","The sky was covered with stratus.  only the sirius wa visible.","There are a lot of high building around.","South Korea"
86397,GAN,7237,35.2631,129.083,114.53,2012-03-18,19:59,2012-03-18,10:59,-9999,,,"over 1/2 of sky","Orion","almost 96% sky was covered by cloud.","urban, but on the mountains    I watched stars in the playground    one bending machine, four streetlights and one electronic display turned on,but those are just little problem to observe","South Korea"
86398,GAN,7238,35.2438,129.022,26.94,2012-03-18,19:57,2012-03-18,10:57,3,,,"1/2 of sky","Orion","little cloudy day(stratocumulus)","suburban; A mountain in the east, the city behind the mountain, a few apartments and shops in the west","South Korea"
86399,GAN,7239,52.6262,18.5315,96.14,2012-03-16,21:04,2012-03-16,20:04,3,,,"1/4 of sky","Orion","","ASTROBAZA RADZIEJOW","Poland"
86400,GAN,7240,35.1955,129.081,12.19,2012-03-18,20:18,2012-03-18,11:18,-9999,,,"over 1/2 of sky","Orion","sky was almost covered by cloud.  Haze was on the sky south side","urban, but on the mountains    I watched stars in the playground    one bending machine, four streetlights and one electronic display turned on,but those are just little problem to observe","South Korea"
86401,GAN,7241,35.1793,129.112,54.46,2012-03-13,21:30,2012-03-13,12:30,1,,,"clear","Orion","Today's sky is clear.  There is no haze and cloud.","This location is next to the Apartment that is above the low hills. There is a streetlight and some lights from the apartment. Many trees are, too.","South Korea"
86402,GAN,7242,46.2649,-0.166661,157.61,2012-03-16,23:00,2012-03-16,22:00,6,,,"clear","Orion","","rural, great time, no streetlight","France"
86403,GAN,7243,35.1711,129.048,64.79,2012-03-18,20:20,2012-03-18,11:20,1,,,"over 1/2 of sky","Orion","due to yesterday's rain there were quit lots of cloud. but still I could see some bright stars when I look at mountain's sky.","urban location forward but has mountain backward.","South Korea"
86404,GAN,7244,35.1698,129.162,32.68,2012-03-17,23:12,2012-03-17,14:12,-9999,,,"over 1/2 of sky","Orion","The clouds were covering all over the sky. So I couldn't see Orion.","Very dark. The only things that emit light are windows and  one streetlight.  But I couldn't see Orion because the clouds were covering all around the sky.","South Korea"
86405,GAN,7245,35.2639,129.082,133.13,2012-03-13,21:45,2012-03-13,12:45,3,,,"clear","Orion","","there are some streetlights on the location","South Korea"
86406,GAN,7246,35.1955,129.081,12.19,2012-03-17,22:27,2012-03-17,13:27,-9999,,,"over 1/2 of sky","Orion","sky looked like cloud paper(sky was almost covered by cloud)  Haze was on the sky east side","urban    I watched stars in my house    many streetlights and buildings turned on,but those are just little problem to observe(my home is on 29th floors)","South Korea"
86407,GAN,7247,35.264,129.082,133.97,2012-03-14,21:45,2012-03-14,12:45,1,,,"1/4 of sky","Orion","","There are some streetlights on the location","South Korea"
86408,GAN,7248,35.1955,129.081,12.19,2012-03-18,20:07,2012-03-18,11:07,-9999,,,"over 1/2 of sky","Orion","Haze is on the sky north side  cloud may be stratus","urban    I watched stars in my house    many streetlights and buildings turned on,but those are just little problem to observe(my home is on 29th floors)","South Korea"
86409,GAN,7249,35.264,129.082,133.97,2012-03-15,21:45,2012-03-15,12:45,-9999,,,"1/2 of sky","Orion","","There are some streetlights on the location","South Korea"
86410,GAN,7250,25.9655,56.1977,1490,2012-03-15,20:00,2012-03-15,16:00,5,,,"clear","Orion","","mountain plateau, light source on top of the mountain about 5mm easts","Oman"
86411,GAN,7251,35.0863,128.992,72.27,2012-03-17,23:26,2012-03-17,14:26,-9999,,,"over 1/2 of sky","Orion","There were a lot of clouds. I have not observed the stars hidden in the clouds. Cumulonimbus had a lot of rain came over. There was no fog. The moon appeared through the clouds slightly. A lot of wind blowing, the clouds were moving at a rapid pace. The rain came over, so I cannot see the stars but sky was clean.","Suburban, At this time there is some street lights, and 16 layers are observed.","South Korea"
86412,GAN,7252,26.001,56.2143,1130.39,2012-03-15,20:30,2012-03-15,16:30,6,,,"clear","Orion","clear","mountain valey,","Oman"
86413,GAN,7253,35.1475,128.914,2,2012-03-17,20:50,2012-03-17,11:50,-9999,,,"over 1/2 of sky","Orion","so much cloud","There is a streetlight nearby the  location","South Korea"
86414,GAN,7254,35.264,129.082,133.97,2012-03-15,21:40,2012-03-15,12:40,-9999,,,"over 1/2 of sky","Orion","the sky was full of  clouds. so I couldn't observe stars.   it was rainy day","observation site located on mountain, with planetarium. because it is little apart with main street, so here is good place to see stars","South Korea"
86415,GAN,7255,26.2129,56.2372,0,2012-03-18,21:30,2012-03-18,17:30,3,,,"clear","Orion","clear, but light haze above the sea","beach close to the sea, street lamps nearby","Oman"
86416,GAN,7256,35.1713,129.139,14.32,2012-03-18,20:32,2012-03-18,11:32,-9999,,,"over 1/2 of sky","Orion","All of the sky is filled with clouds.","","South Korea"
86417,GAN,7257,35.2088,129.039,83.39,2012-03-18,20:16,2012-03-18,11:16,2,,,"1/2 of sky","Orion","There was haze all over the sky and nimbostratus covered the 1/3~1/2 of the sky.  (Maybe they were caused by the rain yesterday)  As I said in Q2(comments on my location, there was one streetlight near me so I think there was little skyglow.","I was in suburban location - town at the foot of mountain.  There were one streetlight near me and two more far from me.  There was no tree near me but mountains surround the place  where I stood.","South Korea"
86418,GAN,7259,35.1476,128.914,2,2012-03-18,20:50,2012-03-18,11:50,2,,,"1/4 of sky","Orion","","There is a streetlight nearby the  location","South Korea"
86419,GAN,7260,23.6146,58.4566,0,2012-03-17,21:00,2012-03-17,17:00,3,,,"clear","Orion","clear","city beach, street lights in a distance of about 100metres","Oman"
86420,GAN,7261,53.2298,19.2409,109.17,2012-03-17,21:00,2012-03-17,20:00,4,,,"clear","Orion","","ASTROBAZA JABLONOWO","Poland"
86421,GAN,7262,35.0521,128.973,15.11,2012-03-18,20:58,2012-03-18,11:58,2,,,"clear","Orion","No haze, no clouds. Clear sky.","There are 4 streetlights, many porch lights and some trees.","South Korea"
86422,GAN,7263,35.264,129.082,133.97,2012-03-16,22:30,2012-03-16,13:30,-9999,,,"over 1/2 of sky","Orion","it rained. I couldn't observe any stars.   the sky was full of clouds","observation site located on mountain, with planetarium. because it is little apart with main street, so here is good place to see stars","South Korea"
86423,GAN,7264,35.0863,128.992,72.27,2012-03-18,20:49,2012-03-18,11:49,-9999,,,"1/2 of sky","Orion","There was a large cumulonimbus. Overall, a hazy fog was inflated with thin clouds covered the sky. Stars in the sky, only two were able to observe. Polaris was one, the other one did not know. The clouds were covering the whole sky the color of the sky which was a little red light side by street light was yellow. By the wind moving the clouds in the middle of an orange-colored star was observed.","suburban, Some of the street lights were turned on. The house lights were turned on. Floor of an apartment 16 was observed.","South Korea"
86424,GAN,7265,53.2448,19.2548,105.89,2012-03-17,20:30,2012-03-17,19:30,4,,,"clear","Orion","","ASTROBAZA JABLONOWO","Poland"
86425,GAN,7266,35.264,129.082,133.97,2012-03-16,23:30,2012-03-16,14:30,-9999,,,"over 1/2 of sky","Orion","it rained. I couldn't observe any stars. the sky was full of clouds","observation site located on mountain, with planetarium. because it is little apart with main street, so here is good place to see stars","South Korea"
86426,GAN,7267,35.2592,129.082,136.89,2012-03-17,23:40,2012-03-17,14:40,-9999,,,"over 1/2 of sky","Orion","after rain and there were a lot of clouds. hard to see the stars","there's a mountain behind the apartment , a lot of buildings and ligjt sources.","South Korea"
86427,GAN,7268,35.1573,129.121,15.61,2012-03-17,23:09,2012-03-17,14:09,-9999,,,"over 1/2 of sky","Orion","it wasn't  rained. but I couldn't observe any stars. the sky was full of clouds","observation site located on mountain, with planetarium. because it is little apart with main street, so here is good place to see stars","South Korea"
86428,GAN,7269,35.1573,129.121,15.61,2012-03-16,23:12,2012-03-16,14:12,-9999,,,"over 1/2 of sky","Orion","it was not raining, but i couldn't observe stars.","the observation location is near with big roads. Also, light from beach can be obstacle of observing stars","South Korea"
86429,GAN,7270,35.1574,129.121,15.76,2012-03-17,23:12,2012-03-17,14:12,-9999,,,"over 1/2 of sky","Orion","it rained. I couldn't observe any stars.   the sky was full of  clouds","the observation location is near with beach. so lights from beach can be obstacle.","South Korea"
86430,GAN,7271,35.264,129.082,133.97,2012-03-13,21:45,2012-03-13,12:45,3,,,"1/4 of sky","Orion","It seems like clear but there is little cloud on sky.","Here is a school on middle of mountain. There are some streetlights nearby here","South Korea"
86431,GAN,7272,53.2485,19.2633,109,2012-03-17,20:51,2012-03-17,19:51,4,,,"clear","Orion","","ASTROBAZA JABLONOWO","Poland"
86432,GAN,7273,35.264,129.082,133.97,2012-03-13,21:45,2012-03-13,12:45,3,,,"1/4 of sky","Orion","It seems like clear but there is little cloud on sky.","Here is a school on middle of mountain. There are some streetlights nearby here","South Korea"
86433,GAN,7274,53.2547,19.2633,111,2012-03-17,21:20,2012-03-17,20:20,4,,,"clear","Orion","","ASTROBAZA JABLONOWO","Poland"
